,Customer Id,Date,Products
2949,790TNBAX6O6A,2020-01-19,"['citrus fruit', 'pip fruit']"
2950,790TNBAX6O6A,2020-10-16,"['whole milk', 'whippedsour cream']"
2951,7966XSI4YH16,2019-04-21,"['chicken', 'hygiene articles']"
2952,7966XSI4YH16,2019-06-13,"['sugar', 'whole milk']"
2953,7966XSI4YH16,2020-02-09,"['herbs', 'brown bread']"
2954,7966XSI4YH16,2020-08-12,"['whole milk', 'spread cheese', 'popcorn']"
2955,7994KE25ABJ7,2019-02-05,"['tropical fruit', 'citrus fruit']"
2956,7994KE25ABJ7,2019-11-11,"['soda', 'mustard']"
2957,79R50P3QVPHI,2019-03-06,"['whippedsour cream', 'other vegetables']"
2958,79R50P3QVPHI,2019-03-09,['ice cream']
2959,79R50P3QVPHI,2019-08-04,"['butter milk', 'pickled vegetables']"
2960,79R50P3QVPHI,2020-07-29,"['pip fruit', 'meat', 'frozen vegetables', 'bottled water']"
2961,79R50P3QVPHI,2020-08-16,['other vegetables']
2962,79R50P3QVPHI,2020-11-25,"['hamburger meat', 'whole milk']"
2963,79W1VFMQ428E,2019-08-08,['pasta']
2964,79W1VFMQ428E,2020-01-07,"['butter', 'grapes', 'bottled water']"
2965,79W1VFMQ428E,2020-01-21,"['rollsbuns', 'bottled beer']"
2966,7A0JW1EVWFYH,2019-08-25,"['whole milk', 'napkins']"
2967,7A0JW1EVWFYH,2020-02-01,"['citrus fruit', 'bottled beer']"
2968,7A0JW1EVWFYH,2020-04-17,['flour']
2969,7A0JW1EVWFYH,2020-09-15,['pip fruit']
2970,7AHF4BTPB161,2019-02-20,['waffles']
2971,7AHF4BTPB161,2019-08-04,"['whippedsour cream', 'toilet cleaner']"
2972,7AHF4BTPB161,2019-09-17,"['bottled beer', 'whole milk']"
2973,7AHF4BTPB161,2019-10-04,"['soda', 'whole milk']"
2974,7AHF4BTPB161,2020-06-14,"['rollsbuns', 'whole milk', 'berries', 'cleaner']"
2975,7B0KA30UN3Z8,2019-03-11,['yogurt']
2976,7B0KA30UN3Z8,2019-11-15,"['napkins', 'other vegetables']"
2977,7B0KA30UN3Z8,2020-02-12,"['whole milk', 'pip fruit']"
2978,7B0KA30UN3Z8,2020-07-21,"['soda', 'bottled water']"
2979,7B0KA30UN3Z8,2020-11-06,"['sausage', 'packaged fruitvegetables']"
2980,7B48HR5D2ECZ,2019-03-31,"['packaged fruitvegetables', 'dental care']"
2981,7B48HR5D2ECZ,2019-06-06,"['other vegetables', 'bottled beer']"
2982,7B48HR5D2ECZ,2019-06-30,"['meat spreads', 'sliced cheese']"
2983,7B48HR5D2ECZ,2019-08-26,['rollsbuns']
2984,7B48HR5D2ECZ,2020-02-25,"['sausage', 'whole milk']"
2985,7B48HR5D2ECZ,2020-12-27,"['yogurt', 'waffles', 'domestic eggs']"
2986,7BB152NPVTNU,2019-01-02,"['frozen vegetables', 'dessert']"
2987,7BB152NPVTNU,2019-09-27,"['yogurt', 'other vegetables', 'fruitvegetable juice']"
2988,7BB152NPVTNU,2019-11-26,"['bottled beer', 'bottled water']"
2989,7BB152NPVTNU,2020-02-12,"['root vegetables', 'whole milk']"
2990,7BB152NPVTNU,2020-02-24,"['instant coffee', 'margarine', 'beef', 'long life bakery product', 'whole milk', 'house keeping products', 'semifinished bread']"
2991,7BB152NPVTNU,2020-10-18,"['whippedsour cream', 'butter milk']"
2992,7CC6O866ODG3,2019-06-02,"['citrus fruit', 'other vegetables']"
2993,7CC6O866ODG3,2019-09-06,['whole milk']
2994,7CC6O866ODG3,2020-02-27,"['bottled beer', 'packaged fruitvegetables']"
2995,7CC6O866ODG3,2020-03-28,"['hamburger meat', 'whole milk']"
2996,7CC6O866ODG3,2020-06-22,"['chicken', 'citrus fruit', 'napkins', 'condensed milk', 'specialty chocolate']"
2997,7D92LB6908RS,2019-01-03,"['meat', 'domestic eggs']"
2998,7D92LB6908RS,2019-07-08,"['soft cheese', 'whippedsour cream']"
2999,7D92LB6908RS,2019-12-02,"['tropical fruit', 'grapes', 'sugar']"
3000,7D92LB6908RS,2019-12-09,['snack products']
3001,7D92LB6908RS,2019-12-25,"['whole milk', 'long life bakery product']"
3002,7D92LB6908RS,2020-03-29,"['beef', 'other vegetables']"
3003,7D92LB6908RS,2020-06-07,"['citrus fruit', 'beverages']"
3004,7D92LB6908RS,2020-09-25,"['bottled beer', 'beef', 'brown bread', 'margarine', 'rollsbuns']"
3005,7DN8CX6BAE94,2019-06-12,['soft cheese']
3006,7DN8CX6BAE94,2020-08-17,"['frozen potato products', 'soda']"
3007,7DUPOKE82F97,2019-01-14,"['rollsbuns', 'root vegetables', 'long life bakery product']"
3008,7DUPOKE82F97,2019-12-20,"['curd', 'butter']"
3009,7DUPOKE82F97,2020-12-04,"['frozen dessert', 'pastry']"
3010,7EH66DOLFN70,2019-03-20,"['tropical fruit', 'frozen meals']"
3011,7EH66DOLFN70,2019-06-15,['whole milk']
3012,7EH66DOLFN70,2020-03-09,"['meat', 'soda']"
3013,7EH66DOLFN70,2020-06-14,"['white bread', 'herbs', 'pastry']"
3014,7EH66DOLFN70,2020-07-09,"['sliced cheese', 'pastry', 'onions']"
3015,7EH66DOLFN70,2020-07-18,"['citrus fruit', 'bottled water']"
3016,7EH66DOLFN70,2020-07-19,"['root vegetables', 'other vegetables']"
3017,7ERD4BG8GASE,2019-01-15,"['tropical fruit', 'soft cheese']"
3018,7ERD4BG8GASE,2019-02-02,"['rollsbuns', 'brown bread']"
3019,7ERD4BG8GASE,2019-10-20,['pickled vegetables']
3020,7ERD4BG8GASE,2020-01-19,['tropical fruit']
3021,7F4QZYZ8T03B,2020-03-25,['tropical fruit']
3022,7F54DZCPJTTA,2019-12-22,"['coffee', 'fruitvegetable juice']"
3023,7F54DZCPJTTA,2020-06-24,"['pip fruit', 'soda', 'grapes']"
3024,7F54DZCPJTTA,2020-09-08,"['root vegetables', 'tropical fruit']"
3025,7F54DZCPJTTA,2020-11-10,"['pastry', 'chicken', 'packaged fruitvegetables', 'tropical fruit', 'pasta', 'sugar']"
3026,7F54DZCPJTTA,2020-12-17,"['root vegetables', 'berries']"
3027,7FCW0ASX5DAV,2019-05-29,"['soda', 'yogurt']"
3028,7FCW0ASX5DAV,2020-01-04,"['citrus fruit', 'beef', 'rollsbuns', 'whole milk']"
3029,7FCW0ASX5DAV,2020-02-27,"['dessert', 'chocolate']"
3030,7FCW0ASX5DAV,2020-06-23,"['whole milk', 'grapes']"
3031,7FCW0ASX5DAV,2020-08-27,"['citrus fruit', 'yogurt', 'sausage', 'hard cheese', 'napkins', 'margarine']"
3032,7FYTQN7RH941,2019-03-12,"['citrus fruit', 'bottled water', 'pastry']"
3033,7FYTQN7RH941,2019-12-14,"['sugar', 'soda']"
3034,7G2Z337WESWY,2019-09-19,"['yogurt', 'hard cheese']"
3035,7G2Z337WESWY,2020-07-08,"['bottled water', 'sausage', 'whole milk', 'margarine']"
3036,7G2Z337WESWY,2020-08-15,['UHTmilk']
3037,7GBGHT9Y0EH6,2020-02-27,"['pip fruit', 'UHTmilk']"
3038,7GBGHT9Y0EH6,2020-04-07,['bottled water']
3039,7GBGHT9Y0EH6,2020-04-11,"['sausage', 'other vegetables']"
3040,7GBGHT9Y0EH6,2020-09-12,['berries']
3041,7GMRS4853DLD,2019-09-13,"['curd', 'chocolate marshmallow']"
3042,7GMRS4853DLD,2020-02-12,['rollsbuns']
3043,7GVEOUTXCERO,2019-01-17,"['pip fruit', 'pastry']"
3044,7GVEOUTXCERO,2019-04-07,"['yogurt', 'other vegetables']"
3045,7GVEOUTXCERO,2019-05-29,"['beverages', 'bottled water']"
3046,7GVEOUTXCERO,2019-06-10,"['bottled beer', 'hamburger meat']"
3047,7GVEOUTXCERO,2019-06-16,"['instant coffee', 'domestic eggs']"
3048,7GVEOUTXCERO,2019-06-22,"['whole milk', 'male cosmetics']"
3049,7GVEOUTXCERO,2019-12-15,"['pastry', 'frozen fish']"
3050,7GVEOUTXCERO,2020-01-01,"['beef', 'pastry', 'curd']"
3051,7HUM4F75DAVN,2019-02-08,['domestic eggs']
3052,7HUM4F75DAVN,2019-02-09,"['candy', 'domestic eggs']"
3053,7HUM4F75DAVN,2019-02-11,"['root vegetables', 'whippedsour cream', 'frozen potato products', 'sugar']"
3054,7HUM4F75DAVN,2019-03-25,"['margarine', 'fruitvegetable juice']"
3055,7HUM4F75DAVN,2019-04-17,"['citrus fruit', 'whole milk']"
3056,7HUM4F75DAVN,2019-10-15,"['sausage', 'processed cheese']"
3057,7HUM4F75DAVN,2019-12-19,"['pastry', 'sugar']"
3058,7IFQWX8C7KYS,2019-09-11,"['pastry', 'frozen fish']"
3059,7IFQWX8C7KYS,2020-02-10,['brown bread']
3060,7IFQWX8C7KYS,2020-03-19,"['sausage', 'citrus fruit', 'butter', 'specialty bar', 'salty snack']"
3061,7IFQWX8C7KYS,2020-04-13,"['meat', 'other vegetables']"
3062,7IFQWX8C7KYS,2020-06-05,['processed cheese']
3063,7IM4YPV3DPAN,2019-01-18,"['other vegetables', 'chocolate marshmallow']"
3064,7IM4YPV3DPAN,2019-07-26,"['sausage', 'detergent', 'bottled beer']"
3065,7IM4YPV3DPAN,2019-07-31,"['hard cheese', 'processed cheese']"
3066,7IM4YPV3DPAN,2019-08-10,['sugar']
3067,7IM4YPV3DPAN,2019-11-14,"['root vegetables', 'sliced cheese']"
3068,7INNNHIBKK8N,2019-06-26,['chocolate']
3069,7INNNHIBKK8N,2019-12-16,"['beverages', 'other vegetables']"
3070,7INNNHIBKK8N,2020-09-18,"['sausage', 'soda']"
3071,7INNNHIBKK8N,2020-10-14,"['butter', 'onions', 'napkins']"
3072,7IQL1DL9634Z,2019-05-20,"['brown bread', 'onions']"
3073,7IQL1DL9634Z,2019-05-29,"['butter', 'margarine']"
3074,7IQL1DL9634Z,2020-04-06,"['chicken', 'sausage', 'tropical fruit', 'brown bread', 'domestic eggs', 'cake bar', 'fruitvegetable juice']"
3075,7IQL1DL9634Z,2020-08-14,"['herbs', 'seasonal products', 'pastry', 'yogurt']"
3076,7IQL1DL9634Z,2020-12-21,"['pip fruit', 'berries', 'other vegetables', 'bottled water']"
3077,7IR5YF3ICX5T,2019-04-08,"['other vegetables', 'yogurt']"
3078,7IR5YF3ICX5T,2019-07-08,"['other vegetables', 'rollsbuns', 'sweet spreads']"
3079,7IR5YF3ICX5T,2019-10-14,"['specialty bar', 'roll products']"
3080,7IR5YF3ICX5T,2020-06-27,"['UHTmilk', 'butter milk', 'frozen vegetables', 'other vegetables', 'candy', 'fruitvegetable juice']"
3081,7IUB8Q7IN7ZY,2019-02-17,['soda']
3082,7IUB8Q7IN7ZY,2019-12-30,['butter']
3083,7IUB8Q7IN7ZY,2020-02-28,['sausage']
3084,7IUB8Q7IN7ZY,2020-12-17,"['rollsbuns', 'other vegetables', 'packaged fruitvegetables', 'flower seeds']"
3085,7J7PF1VQSD2I,2019-12-19,"['specialty chocolate', 'soda']"
3086,7J7PF1VQSD2I,2020-09-11,"['other vegetables', 'margarine']"
3087,7JEVUG60RANP,2019-01-27,"['rollsbuns', 'berries']"
3088,7JEVUG60RANP,2019-04-15,"['whole milk', 'bottled water']"
3089,7JEVUG60RANP,2019-06-13,"['bottled water', 'beverages']"
3090,7JEVUG60RANP,2020-02-23,"['dessert', 'brown bread']"
3091,7JEVUG60RANP,2020-03-09,"['hamburger meat', 'other vegetables']"
3092,7JEVUG60RANP,2020-09-25,"['other vegetables', 'yogurt']"
3093,7JLEOH80YO6Z,2019-07-26,"['bottled water', 'margarine']"
3094,7JLEOH80YO6Z,2020-03-24,"['turkey', 'beef', 'root vegetables', 'margarine', 'curd']"
3095,7JVRT7JM2LPC,2020-05-14,"['whole milk', 'bottled water']"
3096,7JWL31MSAQ81,2019-06-14,"['snack products', 'soups']"
3097,7JWL31MSAQ81,2019-07-06,"['pastry', 'domestic eggs']"
3098,7JWL31MSAQ81,2020-04-25,"['bottled beer', 'yogurt', 'soda']"
3099,7JWUVAEW9C94,2019-07-27,['salt']
3100,7JWUVAEW9C94,2020-07-23,"['hard cheese', 'curd']"
3101,7K99KNX04LH5,2019-06-24,['soda']
3102,7K99KNX04LH5,2019-11-26,"['zwieback', 'UHTmilk']"
3103,7K99KNX04LH5,2020-02-12,['pip fruit']
3104,7K99KNX04LH5,2020-06-28,['chicken']
3105,7L3VHA14TPV1,2019-08-05,"['fruitvegetable juice', 'canned fish']"
3106,7L3VHA14TPV1,2019-10-16,"['whole milk', 'chocolate marshmallow']"
3107,7L3VHA14TPV1,2020-06-11,"['tropical fruit', 'other vegetables']"
3108,7LCXWS3K68MT,2019-02-14,"['sausage', 'whole milk', 'long life bakery product', 'UHTmilk', 'flour', 'chocolate']"
3109,7LCXWS3K68MT,2019-07-27,"['root vegetables', 'bottled water']"
3110,7LCXWS3K68MT,2019-09-28,"['rollsbuns', 'salty snack', 'brown bread']"
3111,7LCXWS3K68MT,2020-05-01,"['other vegetables', 'hard cheese', 'brown bread']"
3112,7LCXWS3K68MT,2020-05-26,"['pickled vegetables', 'meat']"
3113,7LCXWS3K68MT,2020-06-12,"['house keeping products', 'fruitvegetable juice']"
3114,7LCXWS3K68MT,2020-07-26,"['bottled water', 'rollsbuns']"
3115,7LEZQ26R641I,2019-09-25,"['butter', 'yogurt']"
3116,7LEZQ26R641I,2019-10-27,"['root vegetables', 'chocolate marshmallow']"
3117,7LEZQ26R641I,2019-12-03,"['root vegetables', 'salt']"
3118,7LEZQ26R641I,2020-04-08,"['whole milk', 'other vegetables']"
3119,7LEZQ26R641I,2020-07-11,"['sausage', 'whippedsour cream']"
3120,7LEZQ26R641I,2020-10-02,"['meat', 'rollsbuns', 'pastry']"
3121,7LEZQ26R641I,2020-10-23,"['curd', 'root vegetables', 'dish cleaner']"
3122,7LOEHSXJWHOI,2019-02-03,"['butter', 'candy']"
3123,7LOEHSXJWHOI,2019-11-29,"['soft cheese', 'rollsbuns']"
3124,7LOEHSXJWHOI,2020-11-18,"['chicken', 'soda']"
3125,7M0I82FYP0AK,2019-03-13,"['other vegetables', 'brown bread', 'flower seeds']"
3126,7M0I82FYP0AK,2019-04-29,['root vegetables']
3127,7M0I82FYP0AK,2019-10-10,"['candy', 'coffee']"
3128,7MF9JS8J2GXH,2019-09-27,"['pip fruit', 'detergent']"
3129,7MF9JS8J2GXH,2019-10-28,"['tropical fruit', 'pastry']"
3130,7MF9JS8J2GXH,2020-03-28,"['whole milk', 'bottled beer']"
3131,7MF9JS8J2GXH,2020-05-28,"['whole milk', 'pastry']"
3132,7MF9JS8J2GXH,2020-08-08,"['pasta', 'rollsbuns', 'margarine', 'canned fish', 'yogurt']"
3133,7MNDFRL9O8OJ,2019-07-11,"['berries', 'other vegetables']"
3134,7MNDFRL9O8OJ,2020-08-17,"['chewing gum', 'hamburger meat', 'candy', 'coffee']"
3135,7MNDFRL9O8OJ,2020-08-18,"['pip fruit', 'whole milk']"
3136,7MNDFRL9O8OJ,2020-08-20,"['tropical fruit', 'butter']"
3137,7N56ZFX52PM9,2019-01-14,"['yogurt', 'soda']"
3138,7N56ZFX52PM9,2019-08-13,['grapes']
3139,7N56ZFX52PM9,2020-01-29,"['tropical fruit', 'chocolate']"
3140,7N56ZFX52PM9,2020-08-04,"['curd', 'white bread', 'pip fruit', 'waffles']"
3141,7N56ZFX52PM9,2020-10-26,"['salty snack', 'pip fruit', 'chicken', 'rollsbuns']"
3142,7N56ZFX52PM9,2020-12-08,['sausage']
3143,7N8NLB683QQB,2019-02-05,"['other vegetables', 'dessert']"
3144,7N8NLB683QQB,2019-03-12,"['whole milk', 'roll products']"
3145,7N8NLB683QQB,2019-11-30,"['whole milk', 'margarine']"
3146,7N8NLB683QQB,2020-06-18,"['berries', 'margarine']"
3147,7N8NV4HXM2VC,2019-06-23,"['hamburger meat', 'salty snack']"
3148,7O9BIU7YMVJ9,2019-10-05,"['citrus fruit', 'oil', 'specialty chocolate']"
3149,7O9BIU7YMVJ9,2020-02-26,"['pip fruit', 'hard cheese']"
3150,7O9BIU7YMVJ9,2020-05-14,['soda']
3151,7P4QYNR8037G,2020-09-03,"['dish cleaner', 'ice cream', 'jam']"
3152,7PJ58WFY2W3F,2020-03-31,"['sausage', 'domestic eggs']"
3153,7PJ58WFY2W3F,2020-06-28,"['root vegetables', 'butter', 'brown bread', 'pastry', 'spread cheese']"
3154,7PJ58WFY2W3F,2020-12-05,"['sausage', 'bottled beer', 'dessert', 'butter', 'other vegetables', 'brown bread']"
3155,7PS8XTM8TKM7,2019-02-21,"['chicken', 'pickled vegetables']"
3156,7PS8XTM8TKM7,2019-03-18,"['rollsbuns', 'house keeping products']"
3157,7PU5B3ZGWQGA,2019-03-20,"['other vegetables', 'whippedsour cream']"
3158,7PU5B3ZGWQGA,2019-04-19,['pastry']
3159,7PU5B3ZGWQGA,2020-01-08,['whole milk']
3160,7PU5B3ZGWQGA,2020-07-22,"['rollsbuns', 'waffles']"
3161,7PU5B3ZGWQGA,2020-08-27,"['meat', 'whole milk', 'ready soups']"
3162,7PU5B3ZGWQGA,2020-12-14,['beef']
3163,7PVZ63YX4CRO,2019-02-17,"['pip fruit', 'bottled beer']"
3164,7PVZ63YX4CRO,2019-03-15,['long life bakery product']
3165,7PVZ63YX4CRO,2020-07-31,"['other vegetables', 'soda']"
3166,7PVZ63YX4CRO,2020-09-23,"['hamburger meat', 'yogurt']"
3167,7Q2BOO5J6GFF,2019-04-10,['other vegetables']
3168,7Q2BOO5J6GFF,2019-05-27,"['other vegetables', 'soda']"
3169,7Q2BOO5J6GFF,2020-05-17,"['soda', 'candles', 'pickled vegetables']"
3170,7Q8E8KI1BGO4,2019-08-25,['dish cleaner']
3171,7Q8E8KI1BGO4,2020-01-22,"['other vegetables', 'tropical fruit', 'white bread', 'specialty chocolate', 'pot plants']"
3172,7Q8E8KI1BGO4,2020-04-14,['long life bakery product']
3173,7Q8E8KI1BGO4,2020-04-26,"['mayonnaise', 'decalcifier']"
3174,7QIRYSC6QBD4,2019-02-04,"['whole milk', 'cocoa drinks']"
3175,7QIRYSC6QBD4,2019-07-19,"['curd', 'root vegetables', 'pip fruit', 'whole milk', 'margarine']"
3176,7QIRYSC6QBD4,2020-04-21,"['tropical fruit', 'whole milk']"
3177,7QIRYSC6QBD4,2020-10-18,"['bottled water', 'long life bakery product', 'soda']"
3178,7QIRYSC6QBD4,2020-12-13,"['sausage', 'frozen fish', 'house keeping products']"
3179,7QZZDOQVK7QG,2019-01-10,"['tropical fruit', 'dessert', 'rollsbuns', 'long life bakery product']"
3180,7QZZDOQVK7QG,2019-07-27,"['rollsbuns', 'butter']"
3181,7RIBC5Y8T4R0,2019-01-31,"['sausage', 'softener']"
3182,7RIBC5Y8T4R0,2019-04-09,['specialty fat']
3183,7RIBC5Y8T4R0,2019-10-11,"['root vegetables', 'margarine', 'rollsbuns']"
3184,7RIBC5Y8T4R0,2019-10-12,"['soda', 'snack products']"
3185,7RIBC5Y8T4R0,2019-11-24,['chewing gum']
3186,7ROGZHQ6CW9B,2019-05-28,['dessert']
3187,7ROGZHQ6CW9B,2020-08-15,"['sausage', 'fruitvegetable juice']"
3188,7ROGZHQ6CW9B,2020-09-17,"['sausage', 'curd', 'bottled water', 'frozen meals']"
3189,7RWVOU5DARP1,2019-01-22,"['citrus fruit', 'other vegetables']"
3190,7RWVOU5DARP1,2019-10-08,"['root vegetables', 'yogurt']"
3191,7RWVOU5DARP1,2019-10-27,['rollsbuns']
3192,7RWVOU5DARP1,2020-04-08,"['bottled beer', 'whole milk']"
3193,7RWVOU5DARP1,2020-04-18,"['hamburger meat', 'salt']"
3194,7RWVOU5DARP1,2020-12-07,"['chicken', 'margarine']"
3195,7S1JW008D9DB,2019-02-21,"['meat', 'white bread']"
3196,7S1JW008D9DB,2019-12-23,['rollsbuns']
3197,7S1JW008D9DB,2020-01-11,"['berries', 'other vegetables']"
3198,7S1JW008D9DB,2020-05-14,"['citrus fruit', 'pastry']"
3199,7S3V144O3S6V,2019-04-08,"['baking powder', 'brown bread']"
3200,7S3V144O3S6V,2019-10-08,"['pickled vegetables', 'Instant food products']"
3201,7S3V144O3S6V,2020-03-04,"['rollsbuns', 'pastry', 'other vegetables', 'soda', 'pot plants']"
3202,7SBB5VY4ZVRD,2019-04-18,"['pip fruit', 'other vegetables']"
3203,7SG9MW7VPTCX,2019-02-03,"['whole milk', 'butter']"
3204,7SG9MW7VPTCX,2019-10-15,"['coffee', 'brown bread']"
3205,7SG9MW7VPTCX,2019-11-13,"['chicken', 'brown bread', 'bottled beer']"
3206,7SG9MW7VPTCX,2020-08-06,"['chicken', 'dessert']"
3207,7T8OWD6KO6SS,2019-05-15,"['grapes', 'whippedsour cream']"
3208,7T8OWD6KO6SS,2019-08-09,"['soda', 'brown bread']"
3209,7T8OWD6KO6SS,2020-05-19,"['sausage', 'citrus fruit', 'frozen vegetables', 'cream']"
3210,7T8OWD6KO6SS,2020-11-11,"['sausage', 'brown bread']"
3211,7TBGGCIN3VPW,2020-01-26,['whole milk']
3212,7TBGGCIN3VPW,2020-11-29,"['sausage', 'white bread', 'whole milk', 'butter']"
3213,7TBGGCIN3VPW,2020-12-02,"['beef', 'berries', 'root vegetables']"
3214,7TKJ0HRJ61EW,2019-03-11,['domestic eggs']
3215,7TKJ0HRJ61EW,2019-08-25,"['pip fruit', 'whole milk']"
3216,7TKJ0HRJ61EW,2020-07-16,"['sausage', 'sliced cheese', 'ice cream', 'long life bakery product']"
3217,7TKJ0HRJ61EW,2020-09-07,['onions']
3218,7TNRJGYB26UP,2019-03-02,"['whippedsour cream', 'soda']"
3219,7TNRJGYB26UP,2020-07-27,"['tropical fruit', 'dessert', 'meat spreads', 'whole milk']"
3220,7TYVDTRT5SJQ,2019-05-01,"['curd', 'whole milk', 'pastry']"
3221,7TYVDTRT5SJQ,2020-03-19,"['sausage', 'whole milk', 'pip fruit']"
3222,7TYVDTRT5SJQ,2020-06-11,"['sausage', 'butter', 'yogurt']"
3223,7TYVDTRT5SJQ,2020-09-02,['curd']
3224,7UUEM183WKH4,2019-05-30,"['margarine', 'yogurt']"
3225,7UUEM183WKH4,2019-09-22,['pickled vegetables']
3226,7UUEM183WKH4,2019-10-13,"['bottled water', 'chocolate']"
3227,7UUEM183WKH4,2019-11-12,"['soda', 'salty snack']"
3228,7UUEM183WKH4,2020-09-08,['yogurt']
3229,7UUEM183WKH4,2020-11-14,"['pastry', 'baking powder', 'butter', 'margarine', 'curd', 'dishes']"
3230,7UUEM183WKH4,2020-11-19,"['whole milk', 'soda']"
3231,7UYWYE6EUTV7,2019-03-17,"['root vegetables', 'soda']"
3232,7UYWYE6EUTV7,2020-08-29,"['domestic eggs', 'mayonnaise']"
3233,7UYWYE6EUTV7,2020-10-20,"['whole milk', 'soda']"
3234,7V1DR149IGK5,2019-05-11,"['tea', 'light bulbs']"
3235,7V1DR149IGK5,2019-08-21,"['bottled water', 'brown bread']"
3236,7V1DR149IGK5,2019-09-04,"['whole milk', 'processed cheese', 'pastry']"
3237,7V1DR149IGK5,2019-12-04,"['other vegetables', 'frozen dessert', 'chewing gum']"
3238,7V1DR149IGK5,2019-12-09,"['soda', 'napkins']"
3239,7V1DR149IGK5,2020-07-16,"['rollsbuns', 'soda']"
3240,7V1DR149IGK5,2020-08-02,"['UHTmilk', 'butter', 'soda']"
3241,7V1DR149IGK5,2020-08-18,"['chicken', 'nut snack', 'whole milk', 'soft cheese', 'yogurt', 'spices', 'condensed milk']"
3242,7V1DR149IGK5,2020-10-22,"['citrus fruit', 'brown bread']"
3243,7V5OPLKMVW2V,2019-03-24,"['citrus fruit', 'specialty bar', 'Instant food products', 'jam']"
3244,7V5OPLKMVW2V,2019-07-31,"['pip fruit', 'butter']"
3245,7V5OPLKMVW2V,2020-09-29,['whole milk']
3246,7V5OPLKMVW2V,2020-10-13,"['beef', 'whole milk']"
3247,7VF587LQEF46,2019-04-05,['hamburger meat']
3248,7VF587LQEF46,2020-04-24,"['soda', 'white bread', 'fruitvegetable juice']"
3249,7VF587LQEF46,2020-06-24,"['frozen fish', 'whole milk', 'tropical fruit', 'butter', 'coffee']"
3250,7VFOEFV4HNIK,2019-06-28,"['specialty bar', 'bottled water']"
3251,7VFOEFV4HNIK,2019-08-24,"['chicken', 'flower seeds']"
3252,7VFOEFV4HNIK,2019-09-30,"['domestic eggs', 'sugar']"
3253,7VFOEFV4HNIK,2019-12-30,"['soda', 'cake bar']"
3254,7VFOEFV4HNIK,2020-04-03,['citrus fruit']
3255,7VFOEFV4HNIK,2020-09-22,"['pip fruit', 'citrus fruit']"
3256,7VFOEFV4HNIK,2020-12-23,"['root vegetables', 'fruitvegetable juice', 'margarine']"
3257,7VFOEFV4HNIK,2020-12-26,"['whole milk', 'soda']"
3258,7VQO2UON2UOL,2019-02-24,"['beef', 'rollsbuns']"
3259,7VQO2UON2UOL,2019-03-31,"['whole milk', 'pip fruit']"
3260,7VQO2UON2UOL,2019-05-22,"['chicken', 'whippedsour cream']"
3261,7VQO2UON2UOL,2020-01-08,"['bottled beer', 'whole milk']"
3262,7VQO2UON2UOL,2020-01-23,"['soda', 'other vegetables']"
3263,7VQO2UON2UOL,2020-09-29,['processed cheese']
3264,7VSQRDO8VO9J,2019-01-31,"['packaged fruitvegetables', 'semifinished bread']"
3265,7VSQRDO8VO9J,2019-03-19,"['root vegetables', 'seasonal products']"
3266,7VSQRDO8VO9J,2019-04-20,"['whole milk', 'berries']"
3267,7VSQRDO8VO9J,2019-10-09,"['sliced cheese', 'domestic eggs']"
3268,7VSQRDO8VO9J,2020-04-08,['whole milk']
3269,7VSQRDO8VO9J,2020-10-23,"['root vegetables', 'onions']"
3270,7VSQRDO8VO9J,2020-11-19,"['citrus fruit', 'fruitvegetable juice']"
3271,7W0W3IO3KFYV,2019-01-16,"['whole milk', 'pickled vegetables']"
3272,7W0W3IO3KFYV,2019-12-01,"['root vegetables', 'white bread']"
3273,7W0W3IO3KFYV,2019-12-30,['bottled water']
3274,7W1958DWGMTW,2019-01-03,"['bottled beer', 'hard cheese']"
3275,7W1958DWGMTW,2019-11-23,"['whole milk', 'white bread']"
3276,7W1958DWGMTW,2020-08-03,"['root vegetables', 'tropical fruit']"
3277,7WCPDAS4XS81,2019-03-19,"['rollsbuns', 'margarine']"
3278,7WCPDAS4XS81,2019-06-27,"['rollsbuns', 'bottled water']"
3279,7WCPDAS4XS81,2020-06-16,"['chicken', 'bottled beer']"
3280,7WCPDAS4XS81,2020-08-21,['pastry']
3281,7WEC0B3SB5C0,2019-04-12,['bottled water']
3282,7WEC0B3SB5C0,2019-07-07,"['other vegetables', 'hard cheese']"
3283,7WEC0B3SB5C0,2019-12-17,"['whole milk', 'long life bakery product']"
3284,7WEC0B3SB5C0,2020-02-12,"['citrus fruit', 'bottled beer']"
3285,7WLIDVIA2MGY,2019-11-12,"['tropical fruit', 'hygiene articles']"
3286,7WLIDVIA2MGY,2020-07-10,['chocolate']
3287,7WLIDVIA2MGY,2020-08-25,"['packaged fruitvegetables', 'rollsbuns']"
3288,7X4X0JJCEYXP,2019-04-15,['soda']
3289,7X4X0JJCEYXP,2020-05-13,['packaged fruitvegetables']
3290,7X4X0JJCEYXP,2020-08-17,['chicken']
3291,7XIFS66WC28E,2019-02-07,"['zwieback', 'butter']"
3292,7XIFS66WC28E,2019-02-27,"['mustard', 'rollsbuns', 'white bread']"
3293,7XIFS66WC28E,2020-03-17,"['whole milk', 'coffee', 'salty snack', 'root vegetables', 'yogurt', 'oil', 'soft cheese']"
3294,7XIFS66WC28E,2020-06-22,"['pip fruit', 'canned fish', 'organic sausage', 'pastry']"
3295,7XSVDPVC3JSL,2019-06-04,"['tropical fruit', 'fruitvegetable juice']"
